# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = fastbreak_model
# start_datetime = 2025-10-05 00:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sine_data.json
# init = 2 (Default)
# random
#   seed = 3103514897 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,psi.1,psi.2,psi.3,psi.4
# Adaptation terminated
# Step size = 0.0171387
# Diagonal elements of inverse mass matrix:
# 0.00238716, 0.158083, 0.857078, 0.987253, 0.2091, 0.280006, 0.632137, 0.00120071, 0.00116149, 0.00131869, 0.00236363
-124.05922,0.98220631,0.017138713,8,255,0,128.30603,1.0251598,0.00098707929,8.4691486,-17.050015,16.863303,-15.233013,12.783654,0.77318039,2.3190353,3.8292283,5.4600793
-123.16506,0.98922486,0.017138713,7,159,0,133.1385,0.98272772,-0.45399285,9.3644531,-17.434714,16.641276,-15.744668,13.369002,0.76477227,2.3879286,3.8309807,5.4651728
-121.81816,0.99903302,0.017138713,8,255,0,127.20419,1.0608853,-0.22819853,8.0876151,-15.994298,16.302194,-16.150236,12.386173,0.80369565,2.3983622,3.8746045,5.3528167
-120.05278,0.86186526,0.017138713,8,255,0,126.15347,1.0089906,-0.17646518,7.4651779,-15.742265,15.894498,-15.131996,13.138098,0.83647313,2.3290822,3.9310018,5.4809698
-120.71936,0.9854456,0.017138713,8,255,0,125.06636,1.038666,0.69403507,6.9950522,-15.506373,16.144423,-15.066544,14.283993,0.81622253,2.3174147,3.9160395,5.4808671
-120.78043,0.81846872,0.017138713,8,255,0,125.95846,0.9666718,0.48876739,6.1773531,-14.091101,16.171223,-16.045165,13.279188,0.86000182,2.3839034,3.9059544,5.431917
-119.05217,0.99804655,0.017138713,8,447,0,124.77097,1.0628771,-0.081782052,7.9478251,-16.018629,16.536726,-15.654233,11.779345,0.79374014,2.3850521,3.8711416,5.4319582
-122.04968,0.99525454,0.017138713,8,255,0,127.63098,0.98952817,-0.42079912,10.044411,-18.253745,15.901529,-15.277565,13.504915,0.72740525,2.3432541,3.9316429,5.4507529
-118.9654,0.968482,0.017138713,8,255,0,125.69427,1.0286251,0.11218877,7.7160435,-16.091895,16.160251,-15.210981,11.231632,0.81353287,2.3348438,3.8990355,5.3629097
-126.03734,0.89073731,0.017138713,8,255,0,129.24249,1.0176756,0.77641331,6.1699969,-14.372146,15.959583,-15.494067,14.350546,0.85497567,2.3702189,3.9809523,5.5049576
-130.20721,0.99987227,0.017138713,8,255,0,133.43739,1.0782755,0.046790524,7.1363501,-16.338263,17.223246,-14.839779,11.261227,0.8885953,2.3160334,3.9048922,5.528581
-125.45794,0.9509771,0.017138713,8,255,0,134.16989,1.0218,0.063851099,7.5438473,-16.679643,16.823599,-16.283426,12.569372,0.86359917,2.3258245,4.0106105,5.3385681
-122.84345,0.8126197,0.017138713,8,511,0,136.00612,0.9695814,0.31054761,6.8174737,-15.7557,17.795548,-15.875185,12.058309,0.87626963,2.3637974,3.8292063,5.44809
-117.93257,0.99584647,0.017138713,8,255,0,128.2702,0.99124367,0.17479084,7.3321954,-15.408096,16.693151,-16.159448,12.839969,0.81676933,2.4002903,3.8793968,5.4287669
-121.72749,0.65428133,0.017138713,7,255,0,125.54289,1.0227315,0.076898793,7.778817,-16.034534,16.716991,-15.889452,13.281763,0.81712393,2.371758,3.8839876,5.4762084
-122.07591,0.8276279,0.017138713,8,255,0,126.92478,0.95296804,0.2620604,7.3116008,-15.036663,16.181935,-15.537334,12.671999,0.78328152,2.4002031,3.8546339,5.4726957
-119.99593,0.99965742,0.017138713,8,255,0,126.34236,1.0563548,0.26469756,7.0799518,-15.150901,16.36177,-16.201478,12.702264,0.8183322,2.392503,3.9354058,5.3843751
-123.02598,0.96726178,0.017138713,8,255,0,126.80186,0.99333989,0.36580453,6.7921636,-14.471766,15.412864,-15.235144,12.726858,0.8248146,2.3927717,3.9447831,5.4840212
-119.08594,0.90672304,0.017138713,7,255,0,126.87109,0.96979982,0.52367975,6.9966229,-15.610286,16.873992,-15.718341,12.971183,0.83185851,2.3559367,3.9107027,5.464202
-118.78723,0.93035368,0.017138713,8,255,0,122.13364,1.0049961,0.020402431,7.5342808,-16.418118,17.040265,-15.528526,12.555165,0.85450232,2.3446462,3.9065761,5.4470223
-121.4877,0.93558939,0.017138713,8,255,0,126.73691,0.98866466,-0.033889602,7.6078631,-16.422449,15.917371,-14.944526,12.334917,0.85246712,2.2918002,3.9663246,5.3628478
-120.8002,0.98218426,0.017138713,8,255,0,127.59403,0.98999722,0.27176028,7.6287629,-15.729078,15.333461,-15.809884,13.483597,0.78913836,2.3204701,3.9984593,5.3546455
-122.77373,0.86162843,0.017138713,8,255,0,129.41506,1.0719685,-0.059842785,8.1987065,-16.624808,17.598632,-16.050687,12.497602,0.80760806,2.4080446,3.8312646,5.4976625
-124.45079,0.97995903,0.017138713,7,127,0,125.18066,1.0890118,-0.064384009,8.4425621,-16.896313,17.645396,-16.083795,12.497991,0.78471811,2.3802621,3.7946503,5.4791187
-117.72811,0.99845252,0.017138713,8,255,0,125.99299,0.97274813,0.22976913,7.4457133,-15.353148,15.949266,-15.789382,12.111944,0.795339,2.3770327,3.9216407,5.377319
-121.60627,0.88452167,0.017138713,8,255,0,123.82061,1.0190116,0.2684626,7.649859,-15.421514,15.757781,-14.928215,11.092954,0.7805125,2.3836904,3.8846401,5.4125491
-122.52555,0.9978009,0.017138713,8,255,0,125.71557,1.1453661,0.41956571,6.9402261,-14.798958,15.784674,-15.285401,12.101277,0.81089937,2.3881081,3.9129543,5.4158466
-122.7778,0.99005548,0.017138713,8,255,0,129.60719,0.96083705,0.14382298,7.5962276,-16.857149,16.799319,-14.843783,11.815621,0.86755761,2.291726,3.9085711,5.4285125
-120.28569,0.99497456,0.017138713,8,255,0,124.53849,1.0155696,0.50077343,6.3823662,-14.418371,15.859604,-15.965643,13.837739,0.84543257,2.3530526,3.9553094,5.438613
-117.57837,0.82558652,0.017138713,8,255,0,122.36386,1.0010193,0.17471188,7.6608755,-16.005264,16.282498,-15.291845,12.177605,0.80465321,2.3447762,3.8977045,5.4093282
-119.24756,0.97835628,0.017138713,8,255,0,121.3891,0.95733076,-0.32402686,8.3804282,-17.070093,16.748198,-15.865719,12.975465,0.82385052,2.3369894,3.911278,5.3891421
-118.01737,0.91252274,0.017138713,8,255,0,122.16704,0.99849163,0.23776875,7.223275,-15.513422,16.452429,-16.222475,13.089243,0.81871101,2.3601746,3.9351583,5.4070832
-118.09569,0.9972391,0.017138713,7,255,0,121.63629,1.0003338,0.28160257,7.9129536,-16.28885,15.962857,-15.439568,13.040626,0.78438127,2.3229212,3.9556175,5.4241029
-119.94747,0.92438534,0.017138713,8,255,0,122.78126,1.0096607,0.58677871,6.3172642,-14.592158,16.623896,-15.952128,11.496991,0.85795596,2.3685451,3.8895448,5.3653036
-118.96427,0.9364797,0.017138713,8,255,0,123.0239,0.99816376,-0.15758947,7.9457688,-16.221699,15.601785,-15.028652,13.874133,0.81394075,2.3213047,3.9536785,5.4595231
-118.39128,0.99977937,0.017138713,9,511,0,122.52914,0.99693613,0.36747878,7.0571309,-15.362481,16.814799,-15.749676,13.313409,0.83540053,2.3861569,3.8766533,5.4835685
-120.99,0.99937964,0.017138713,7,127,0,122.86283,1.0209881,0.74289726,6.1603407,-14.478877,16.911267,-15.878738,13.510456,0.87115179,2.3950784,3.8628403,5.461855
-121.37795,0.86874486,0.017138713,8,255,0,125.7299,1.0048239,0.019453238,8.2101363,-16.31335,15.766625,-15.528864,12.24377,0.79272134,2.3530292,3.9148951,5.3500132
-118.9012,0.80250755,0.017138713,7,191,0,124.58127,1.000657,-0.0053593946,8.023536,-16.073991,15.853685,-15.559536,12.302863,0.79082601,2.3572718,3.9154215,5.3557075
-120.51272,0.99556685,0.017138713,6,95,0,126.28694,0.99507452,0.14476832,7.9097908,-15.894304,16.16348,-16.098309,12.078893,0.76324067,2.3649684,3.9275814,5.3605336
-129.22915,0.94239012,0.017138713,7,255,0,131.59637,1.0711829,0.09554216,7.4067021,-14.923258,14.939754,-16.018147,10.548052,0.79395082,2.3678767,3.9753343,5.2191677
-124.17431,0.89407938,0.017138713,8,255,0,132.81028,0.97962444,-0.47512446,8.7615605,-17.487539,17.067826,-15.57769,14.767183,0.79895317,2.3286762,3.872884,5.5147467
-123.00563,0.98956496,0.017138713,8,255,0,130.92985,1.0778159,-0.47482505,8.2102528,-16.48758,16.069878,-15.885191,11.851995,0.80521288,2.3240005,3.9484065,5.3708377
-123.17911,0.98044926,0.017138713,7,127,0,130.87281,0.93002083,-0.29082231,9.262874,-18.084599,16.512091,-15.8563,12.763435,0.7764149,2.3088342,3.9709924,5.3880013
-122.80574,0.95735227,0.017138713,8,255,0,127.95215,1.1268083,-0.032315656,7.4353926,-15.124036,16.465002,-16.352454,13.5118,0.80524561,2.4257543,3.8740775,5.4508703
-125.974,0.90583434,0.017138713,8,255,0,133.59593,1.120328,-0.015271889,8.9202342,-17.224023,17.425289,-16.427944,11.198377,0.7676185,2.4013863,3.8316339,5.3694096
-123.46958,0.89247348,0.017138713,8,255,0,132.91072,0.92574876,0.40417149,6.653768,-14.567481,15.088127,-15.025701,12.891063,0.82430677,2.329307,3.9833392,5.4366065
-120.84159,0.98591927,0.017138713,8,255,0,127.70987,1.073413,0.34219361,7.1768251,-15.966758,16.28463,-14.915424,11.730407,0.84669083,2.3010725,3.9382848,5.440516
-119.74083,0.91108382,0.017138713,8,511,0,127.40042,0.95991319,-0.4449877,8.4509475,-16.855712,16.567002,-16.303592,13.697178,0.81412422,2.3594324,3.9338187,5.399926
-121.7195,0.92136978,0.017138713,8,511,0,124.72936,1.0758077,0.69548444,6.5277114,-15.011865,16.123522,-14.853028,13.902065,0.83635974,2.3085079,3.9048692,5.4936334
-123.14234,0.98152473,0.017138713,8,255,0,127.37211,0.95474983,0.27448309,6.9194118,-15.893656,16.605439,-15.703234,11.674346,0.88659268,2.3179877,3.9337979,5.2989366
-125.27612,0.98513437,0.017138713,8,511,0,134.95039,0.99853646,-0.1422555,8.1327076,-16.702823,16.074209,-15.128705,10.657941,0.82031342,2.2936082,3.9011342,5.3200615
-120.08507,0.97131509,0.017138713,8,255,0,130.62871,1.0130462,0.38196689,7.3698599,-15.435972,16.082859,-16.015653,11.971684,0.79820495,2.3782413,3.9544694,5.3873653
-120.94346,0.63038416,0.017138713,8,255,0,125.49557,0.99867394,-0.34847071,8.7480001,-16.95997,15.964672,-15.164317,14.087634,0.79866265,2.3587546,3.9126825,5.4925745
-122.52142,0.9951308,0.017138713,8,255,0,127.74964,1.0689512,0.24433296,7.8146319,-16.062662,16.065102,-15.86188,14.818108,0.78052064,2.3184513,3.9350487,5.4765455
-123.23072,0.98482289,0.017138713,8,255,0,128.87887,0.92355818,0.14547272,6.8362265,-15.196577,16.20111,-16.069723,13.404164,0.83878831,2.3336615,3.9679793,5.4053922
-127.64952,0.94148249,0.017138713,8,255,0,130.69505,1.1382087,-0.42085814,9.3669658,-17.163692,15.70053,-14.893023,11.815081,0.7424664,2.3725261,3.8600458,5.3877524
-119.71483,0.82897802,0.017138713,8,255,0,132.18336,0.94418079,0.63809106,6.1604142,-14.47476,16.553424,-15.929171,12.322469,0.8553776,2.3631839,3.9127305,5.4036054
-123.99606,0.91849793,0.017138713,8,255,0,127.9908,1.105551,-0.064664712,7.613512,-16.607714,17.40606,-15.953587,10.966703,0.85605962,2.345382,3.8878152,5.3390125
-120.26468,0.87107763,0.017138713,8,255,0,127.53774,0.94466372,0.4518628,7.3164261,-15.898369,16.129865,-15.647067,14.311626,0.81456034,2.3053106,3.9555732,5.437995
-118.26465,0.97641574,0.017138713,8,255,0,122.37103,0.97715705,0.0666522,7.3854592,-15.443304,15.757722,-15.345037,12.390925,0.81753073,2.356945,3.9439694,5.4312959
-122.66296,0.98267481,0.017138713,8,255,0,134.25521,1.0397245,-0.49398405,8.6302474,-16.606178,16.475445,-16.759538,12.455817,0.78820162,2.3887081,3.9250051,5.3844818
-122.08052,0.93632956,0.017138713,8,255,0,126.47739,1.01871,0.66622961,7.3686162,-15.433094,16.222638,-15.255492,13.123492,0.79090649,2.3894991,3.8893498,5.4696109
-123.56827,0.99004235,0.017138713,6,127,0,128.04288,1.0403968,0.2408744,6.9456041,-14.375315,15.897615,-15.80523,12.890739,0.77870685,2.3940677,3.8677963,5.4765199
-121.32929,0.94976721,0.017138713,8,255,0,126.13752,0.98654859,-0.91984031,9.4488446,-18.019571,16.529707,-15.843111,12.637373,0.79464785,2.3352982,3.9402191,5.4088548
-120.84605,0.87191697,0.017138713,7,127,0,123.73674,0.99403756,-0.53971409,9.3916273,-18.088136,16.485282,-15.880436,12.922934,0.78405452,2.3187472,3.9294422,5.3707784
-124.16024,0.90780019,0.017138713,7,127,0,126.65287,0.98086844,-1.1096738,9.8425707,-18.359353,16.509131,-15.755786,12.61807,0.79856212,2.3650648,3.9384341,5.4054652
-120.27999,0.97042967,0.017138713,7,191,0,128.24942,0.99435607,0.13884739,8.4064954,-16.781922,16.294426,-15.566638,13.477793,0.76496041,2.3395658,3.9409623,5.4732193
-123.08004,0.91895742,0.017138713,8,255,0,126.46935,1.0484149,-0.54411606,8.5084434,-16.827321,16.219597,-16.326763,11.810189,0.81095623,2.3517117,3.9398216,5.2544799
-121.35721,0.83278833,0.017138713,7,127,0,128.32848,1.0542032,0.016624931,8.628355,-16.936158,15.915836,-15.551959,12.151053,0.75256548,2.3142266,3.9424763,5.3608342
-122.40405,0.84933376,0.017138713,7,127,0,125.60165,1.0701062,-0.01719081,8.9609716,-17.28881,16.004845,-15.634807,11.863688,0.74888179,2.3190838,3.9516413,5.3845712
-119.3698,0.99473715,0.017138713,7,127,0,124.9642,1.059137,-0.34397247,8.3282149,-16.077741,15.783888,-15.565243,12.321504,0.78111653,2.3809066,3.9112326,5.4364108
-121.79038,0.89835934,0.017138713,7,255,0,125.24275,1.0729783,0.57836644,7.5838095,-15.474509,15.734316,-15.541628,12.796562,0.75602243,2.3493993,3.9355587,5.4426523
-122.82614,0.96209303,0.017138713,8,255,0,126.02516,1.0691246,-0.2383685,7.8023771,-15.301905,15.753393,-15.549039,13.058942,0.79004191,2.3970693,3.8680209,5.4833868
-123.56326,0.99542223,0.017138713,8,255,0,130.35182,0.95777015,0.25093694,7.777707,-16.255096,16.0186,-15.151117,11.039095,0.79963884,2.2942535,3.9200959,5.3727464
-120.96787,0.85691761,0.017138713,7,127,0,126.51412,0.94405334,-0.20101113,7.9613978,-16.215849,15.935565,-15.586063,12.25424,0.79832697,2.3338531,3.9485895,5.3766384
-126.1208,0.80595095,0.017138713,8,255,0,131.33111,1.0793503,-0.55791065,9.3765716,-17.423664,16.653918,-16.740547,12.680274,0.74151671,2.3885174,3.9084031,5.3699338
-125.63133,0.84188025,0.017138713,8,255,0,132.82472,1.0940357,-0.33100462,8.6097333,-16.540411,16.10225,-16.191777,11.405158,0.76288754,2.3928791,3.9574125,5.3475634
-124.59605,0.99879747,0.017138713,8,255,0,131.66416,0.95776467,0.28832217,8.0050078,-16.76561,16.273062,-15.157305,13.104588,0.82089222,2.3318144,3.9718332,5.4709624
-123.36613,0.99495815,0.017138713,7,255,0,130.78068,1.0385257,0.42763614,7.6787735,-16.052759,16.084704,-15.786838,12.218607,0.78945774,2.3322051,3.9750511,5.4201542
-118.41464,0.99712244,0.017138713,6,127,0,127.08806,1.0239226,0.15780843,7.872616,-16.376699,15.960742,-15.494874,13.148144,0.8087474,2.3246717,3.9670969,5.3913132
-125.79509,0.65904031,0.017138713,8,255,0,130.7912,1.035663,1.251452,5.2671355,-13.465696,16.580157,-15.864412,12.514728,0.88237957,2.3769171,3.8771596,5.3931096
-119.70165,0.97518624,0.017138713,8,511,0,127.14364,0.9852054,-0.62577674,9.5652996,-18.037669,16.220872,-15.376768,13.234356,0.77590252,2.3387186,3.9323063,5.4273202
-120.02242,0.99189209,0.017138713,6,127,0,123.93049,0.99892791,-0.44917588,9.0024089,-17.433009,16.250373,-15.756137,13.008301,0.77879613,2.3179499,3.9339864,5.4344439
-122.29144,0.98764712,0.017138713,7,255,0,126.75986,1.0577085,0.075141541,7.9609838,-16.115781,16.058138,-15.952007,13.311392,0.82005026,2.3823837,3.9391452,5.4169444
-119.99603,0.88928386,0.017138713,7,223,0,125.1708,1.0713313,0.1990023,7.4145748,-15.700857,16.304056,-15.951402,13.179824,0.8036586,2.3388536,3.9294732,5.3887233
-121.09887,0.99391622,0.017138713,5,63,0,123.40075,1.0820259,0.16954852,7.4371231,-15.698481,16.247905,-16.118348,13.202058,0.8291936,2.368884,3.9554683,5.4338887
-120.26518,0.99259829,0.017138713,7,255,0,127.46365,1.0498684,-0.042166471,7.9376114,-16.907305,16.787555,-15.439108,12.749296,0.84868664,2.3204205,3.9297344,5.4563565
-120.67749,0.99981277,0.017138713,8,255,0,124.11547,0.97288212,0.63707967,6.6450849,-14.831394,15.797644,-15.093935,12.361217,0.8366021,2.3334789,3.9107968,5.440768
-123.13886,0.90478723,0.017138713,8,255,0,125.02263,1.0619109,0.34116901,7.2147337,-16.069298,17.026056,-16.212446,12.987162,0.86694351,2.3580569,3.9490783,5.4262945
-122.78702,0.82032632,0.017138713,8,255,0,129.70498,1.0402344,0.24094655,6.7470332,-14.648207,15.732144,-15.359813,12.474976,0.81780242,2.3518665,3.9326083,5.4058849
-117.98515,0.99848055,0.017138713,6,127,0,127.18268,1.0397841,0.26667809,7.4639078,-15.732687,15.948781,-15.584418,13.212954,0.81988326,2.3421645,3.9345791,5.4114393
-119.589,0.91450746,0.017138713,7,255,0,124.8981,0.92312135,0.27075783,7.4442719,-15.849123,16.113169,-15.158067,13.319439,0.82274047,2.3264783,3.9082545,5.4727319
-120.65248,0.9930515,0.017138713,8,255,0,123.42107,1.070959,-0.22216279,8.6512462,-16.746467,16.599341,-16.321595,12.172864,0.77040199,2.3769845,3.8829182,5.3495727
-120.17393,0.99396097,0.017138713,8,255,0,124.70031,1.0281093,-0.40549699,9.1863545,-17.372653,16.893149,-16.419198,12.386659,0.76120277,2.3920395,3.8863183,5.3971525
-122.5125,0.71922675,0.017138713,8,255,0,129.08772,1.0324231,-0.47486337,9.1665173,-17.436188,16.068591,-15.772864,10.856234,0.78461759,2.3551602,3.9288265,5.2892467
-118.57849,0.98220867,0.017138713,8,255,0,124.57122,1.0243087,0.13496092,7.9557823,-15.969286,15.896887,-15.137559,12.876132,0.77509667,2.3578608,3.916437,5.4817615
-120.34749,0.98814384,0.017138713,7,255,0,125.73633,1.0145389,0.32443599,7.8926121,-15.923497,15.557415,-14.881488,12.734223,0.78131147,2.341873,3.9112417,5.4282258
-120.41818,0.90151263,0.017138713,8,255,0,124.63406,1.0229699,0.27232804,7.5437703,-16.494919,17.109756,-16.191496,12.960508,0.84553021,2.3399543,3.9388957,5.3909847
-121.42754,0.94593836,0.017138713,8,255,0,124.12896,1.0025955,0.81203692,6.2768573,-14.082071,15.845426,-15.08976,12.816034,0.82334455,2.3852371,3.8817416,5.4613893
-121.16045,0.97900287,0.017138713,7,255,0,126.84048,0.96495133,0.59997842,6.6458514,-14.77958,15.962686,-15.094403,13.652706,0.81676474,2.3570874,3.9162564,5.4746315
-121.97058,0.91042872,0.017138713,7,255,0,125.81117,0.95096568,0.26996424,7.1468894,-14.90883,15.596033,-15.325977,13.904584,0.79014666,2.371385,3.9350401,5.4693819
-123.4557,0.82777765,0.017138713,8,255,0,129.19499,1.120951,0.58296717,6.1942917,-14.964173,16.78043,-15.88603,11.609557,0.88190918,2.3317418,3.927718,5.383922
-120.17126,0.97202691,0.017138713,8,255,0,126.39997,1.0787512,0.201091,6.9641957,-15.70824,16.733552,-15.9012,13.401059,0.86811903,2.3441971,3.9480349,5.4211676
-119.88114,0.99998709,0.017138713,8,255,0,123.30018,0.94622788,0.75927647,6.5781332,-14.531412,16.246609,-15.835247,12.139111,0.8200974,2.398274,3.900485,5.4148145
-122.92016,0.68700201,0.017138713,8,255,0,129.02538,1.0493138,0.79079183,6.7222029,-14.90216,16.093422,-15.656553,11.638239,0.81735172,2.3646624,3.9419064,5.3523274
-120.76933,0.99464369,0.017138713,8,255,0,125.49311,0.98589467,0.52147191,5.9899855,-14.285478,16.073661,-15.225117,12.837557,0.8822866,2.3425333,3.9123758,5.4696429
-121.33662,0.99811793,0.017138713,8,255,0,125.06072,0.97340655,0.80275266,5.8514307,-14.07155,16.128263,-15.305308,11.583944,0.8789842,2.3645111,3.9113237,5.4066086
-119.45523,0.99650315,0.017138713,8,511,0,129.16631,1.0296184,-0.17575495,9.0036964,-17.552851,16.247402,-15.349118,12.016683,0.77508349,2.325595,3.9236914,5.3781669
-118.61326,0.99497056,0.017138713,8,255,0,122.55631,0.99039571,0.40185601,7.4962444,-15.461271,15.757432,-15.358647,13.888408,0.78728445,2.3600885,3.9251519,5.4664031
-119.62474,0.90907723,0.017138713,8,255,0,123.42634,1.0611632,-0.46486162,8.5128896,-17.091883,16.587154,-15.653223,13.354621,0.81769557,2.3414608,3.9183042,5.4658188
-118.13251,0.90683508,0.017138713,8,511,0,123.03105,1.0601235,-0.0021674718,7.8877893,-16.626401,16.798518,-15.741944,12.65845,0.83209014,2.3384772,3.9102965,5.4186513
-120.80454,0.99204032,0.017138713,7,223,0,123.30677,1.0582596,0.15163079,7.4195036,-16.543165,17.173932,-15.713179,12.449467,0.86388895,2.319775,3.9172874,5.4445052
-118.73871,0.95174621,0.017138713,8,255,0,129.91238,0.97151111,-0.27708554,8.3097224,-16.578927,15.890223,-15.648341,12.374388,0.79641513,2.3229637,3.9453366,5.356491
-119.6902,0.99983289,0.017138713,8,255,0,122.94577,1.0598029,0.066766347,7.7857689,-15.835156,15.686178,-16.144091,12.472281,0.79337435,2.3507722,3.9758611,5.310793
-121.75161,0.99763554,0.017138713,8,255,0,125.96911,0.97962931,-0.29385137,8.2445669,-16.813804,16.175084,-14.715753,10.639785,0.81437606,2.3108305,3.9029713,5.3902185
-121.87631,0.97770981,0.017138713,8,255,0,124.56029,1.0689006,0.13502195,7.6991378,-15.536946,16.281791,-16.377224,14.938517,0.7920368,2.3966894,3.8967109,5.4514225
-121.52231,0.98500235,0.017138713,7,255,0,128.23857,1.0443668,-0.60205906,9.7109632,-17.882877,16.370851,-15.57077,11.482599,0.74778228,2.372776,3.8990806,5.3934451
-122.48312,0.99577702,0.017138713,8,255,0,129.99018,1.0035,-0.69838045,8.9162044,-17.632064,17.189717,-16.052444,12.293587,0.80940331,2.3369372,3.8639532,5.3848767
-120.89621,0.95811298,0.017138713,8,255,0,124.9508,1.0270047,-0.10130169,8.6608357,-17.080154,16.897849,-16.339312,12.788128,0.77230484,2.3721632,3.9212095,5.419436
-119.14628,0.98106664,0.017138713,8,255,0,124.01328,0.98738516,-0.22784713,7.8141304,-16.036459,16.212033,-15.847567,13.227631,0.83472752,2.3634474,3.9140438,5.4167928
-120.15275,0.96970781,0.017138713,7,127,0,121.95194,1.0185048,0.56171073,7.4369344,-15.86482,15.967628,-14.965136,12.026391,0.7935151,2.3058943,3.9195171,5.4317253
-121.57212,0.98539119,0.017138713,7,127,0,124.04853,1.0392017,0.15122898,7.0236251,-14.39401,15.33178,-15.639431,12.0644,0.79709827,2.4078518,3.9282103,5.3833199
-121.02966,0.97469125,0.017138713,8,255,0,124.49661,0.94501573,-0.002029925,8.6209491,-17.348265,16.332651,-15.123052,13.479672,0.78940648,2.2988385,3.9127182,5.4588748
-120.14771,0.99611196,0.017138713,7,255,0,128.42577,1.028081,0.10564871,7.332523,-15.24229,16.148543,-16.461707,13.903549,0.80987372,2.374825,3.9147601,5.3902953
-119.72811,0.99752605,0.017138713,7,255,0,123.72102,1.0043327,0.18270511,7.3509652,-15.681702,16.214121,-15.925009,13.111572,0.82937669,2.3320637,3.9090917,5.3876049
-120.90125,0.91126725,0.017138713,6,127,0,122.89786,1.0263802,-0.021887807,7.8652713,-16.206625,16.415206,-15.935402,12.474321,0.82271578,2.350158,3.8864229,5.3712356
-120.60286,0.83899935,0.017138713,5,63,0,125.04781,1.0291889,-0.061050751,7.8379262,-16.156831,16.522873,-15.933555,12.305809,0.81350799,2.340239,3.8800093,5.3623505
-122.10475,0.85206995,0.017138713,7,223,0,127.86811,1.0392001,-0.28513444,7.9370242,-16.454331,16.250305,-15.167569,12.748543,0.81776758,2.2992347,3.8879324,5.4063088
-120.9345,0.95690415,0.017138713,6,127,0,125.76558,1.0152448,-0.010913785,8.0703706,-16.607014,16.331769,-15.355515,12.281403,0.81483756,2.3477718,3.9480866,5.4644215
-119.83959,0.9997209,0.017138713,8,255,0,128.11951,1.0377217,-0.51278478,8.1995682,-16.727574,16.480333,-15.338739,13.152691,0.83360732,2.3455588,3.9061776,5.4560868
-118.51428,0.99808217,0.017138713,5,63,0,123.81707,1.0304782,-0.2985002,8.296425,-16.90276,16.503628,-15.311714,13.08277,0.81889082,2.3253569,3.891644,5.4381188
-121.81086,0.85769089,0.017138713,8,255,0,125.66365,1.0110931,0.57891519,6.6227597,-14.745898,15.824017,-15.388316,14.241154,0.82174723,2.3233522,3.9299457,5.497786
-118.52497,0.76820495,0.017138713,8,255,0,125.53167,0.99728692,0.27953345,7.0702577,-15.744853,16.282886,-15.422185,12.258522,0.85548777,2.3299807,3.9474131,5.3717672
-118.49964,0.92468084,0.017138713,7,255,0,121.36653,1.0225343,0.21517605,6.9550593,-15.495349,16.285113,-15.612611,12.238013,0.85444577,2.3260981,3.9245921,5.3775992
-117.70821,0.9979234,0.017138713,8,511,0,119.90982,0.97200118,-0.12308802,8.2843051,-16.314207,15.891559,-15.597751,12.739495,0.77959515,2.3625142,3.9284285,5.4179312
-121.55881,0.9843282,0.017138713,8,255,0,124.91787,1.0299875,0.41236186,6.9026879,-14.303729,15.710645,-15.536424,13.215275,0.79349183,2.4182249,3.8821086,5.4702014
-121.31639,0.98946091,0.017138713,8,255,0,127.15435,1.0143161,-0.37151517,9.0841161,-17.770985,16.792344,-14.855006,11.951571,0.78967954,2.3329884,3.8564382,5.4851406
-120.34361,0.98999412,0.017138713,8,511,0,125.28435,1.0216941,-0.26051099,8.2361539,-16.998106,17.315828,-15.592658,12.372893,0.82750044,2.3434835,3.8377292,5.47016
-122.29287,0.88911296,0.017138713,7,127,0,124.45572,1.0180806,-0.38979999,8.3400311,-17.318579,17.594488,-15.762625,12.380017,0.85097095,2.3544936,3.8536396,5.4643107
-123.74531,0.91285353,0.017138713,7,127,0,127.7974,1.031421,-0.80617285,8.5004581,-17.25641,17.165136,-15.755346,12.057052,0.8433765,2.3351533,3.8668549,5.428931
